"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","PclassSex","Surname","Title","Fsize","FsizeName","Favg","Ticket2","Tsize","Group","GroupSize","FarePP","MedianFarePP","FareBins","AgeLM","IsChildP12","NumNA","SumSurvived","AnySurvivors","IsSolo"
236,"0","3","female",19.5377728792442,0,0,"W./C. 6609",7.55,"U","S","P3Female","Harknett","Miss",1,"1Harknett",NA,"W./C. 66xx",1,1,"solo",7.55,7.75,"[ 7.28,  7.92)",19.5377728792442,"No",0,0,"other","Yes"
237,"0","2","male",44,1,0,"26707",26,"U","S","P2Male","Hold","Mr",2,"2Hold",NA,"267xx",2,2,"duo",13,12.35,"[10.52, 26.39)",29.2362966214676,"No",1,0,"other","No"
238,"1","2","female",8,0,2,"C.A. 31921",26.25,"U","S","P2Female","Collyer","Miss",3,"3Collyer",NA,"C.A. 319xx",3,3,"group",8.75,12.35,"[ 7.92, 10.52)",19.6695629830435,"Yes",0,2,"survivors in group","Yes"
239,"0","2","male",19,0,0,"28665",10.5,"U","S","P2Male","Pengelly","Mr",1,"1Pengelly",NA,"286xx",1,1,"solo",10.5,12.35,"[ 7.92, 10.52)",33.313566710812,"No",0,0,"other","Yes"
240,"0","2","male",33,0,0,"SCO/W 1585",12.275,"U","S","P2Male","Hunt","Mr",1,"1Hunt",NA,"SCO/W 15xx",1,1,"solo",12.275,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
241,"0","3","female",13.4846171864776,1,0,"2665",14.4542,"U","C","P3Female","Zabour","Miss",2,"2Zabour",NA,"26xx",2,2,"duo",7.2271,7.75,"[ 3.17,  7.28)",13.4846171864776,"No",0,0,"other","No"
242,"1","3","female",20.3670507817097,1,0,"367230",15.5,"U","Q","P3Female","Murphy","Miss",2,"2Murphy",NA,"3672xx",2,2,"duo",7.75,7.75,"[ 7.28,  7.92)",20.3670507817097,"No",0,2,"survivors in group","No"
243,"0","2","male",29,0,0,"W./C. 14263",10.5,"U","S","P2Male","Coleridge","Mr",1,"1Coleridge",NA,"W./C. 142xx",1,1,"solo",10.5,12.35,"[ 7.92, 10.52)",33.313566710812,"No",0,0,"other","Yes"
244,"0","3","male",22,0,0,"STON/O 2. 3101275",7.125,"U","S","P3Male","Maenpaa","Mr",1,"1Maenpaa",NA,"STON/O 2. 31012xx",1,1,"solo",7.125,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,0,"other","Yes"
245,"0","3","male",30,0,0,"2694",7.225,"U","C","P3Male","Attalah","Mr",2,"1Attalah",NA,"26xx",1,2,"duo",7.225,7.75,"[ 3.17,  7.28)",25.1195277842898,"No",0,0,"other","Yes"
246,"0",NA,"male",44,2,0,"19928",90,"C","Q",NA,"Minahan","Rare Title",3,"3Minahan",NA,"199xx",3,3,"group",30,28.875,"[26.39,128.08]",NA,"No",1,1,"survivors in group","No"
247,"0","3","female",25,0,0,"347071",7.775,"U","S","P3Female","Lindahl","Miss",1,"1Lindahl",NA,"3470xx",1,1,"solo",7.775,7.75,"[ 7.28,  7.92)",19.5377728792442,"No",0,0,"other","Yes"
248,"1","2","female",24,0,2,"250649",14.5,"U","S","P2Female","Hamalainen","Mrs",3,"3Hamalainen",NA,"2506xx",2,3,"group",7.25,12.35,"[ 3.17,  7.28)",34.3803482318313,"No",0,2,"survivors in group","Yes"
249,"1",NA,"male",37,1,1,"11751",52.5542,"D","S",NA,"Beckwith","Mr",3,"3Beckwith",NA,"117xx",2,3,"group",26.2771,28.875,"[10.52, 26.39)",NA,"No",0,2,"survivors in group","No"
250,"0","2","male",54,1,0,"244252",26,"U","S","P2Male","Carter","Rare Title",2,"2Carter",NA,"2442xx",2,2,"duo",13,12.35,"[10.52, 26.39)",37.3444475500223,"No",0,0,"other","No"
251,"0","3","male",29.8474778255194,0,0,"362316",7.25,"U","S","P3Male","Reed","Mr",1,"1Reed",NA,"3623xx",1,1,"solo",7.25,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,0,"other","Yes"
252,"0","3","female",29,1,1,"347054",10.4625,"G","S","P3Female","Strom","Mrs",2,"3Strom",2,"3470xx",2,2,"duo",5.23125,7.75,"[ 3.17,  7.28)",30.1976135794916,"No",0,0,"other","No"
253,"0",NA,"male",62,0,0,"113514",26.55,"C","S",NA,"Stead","Mr",1,"1Stead",NA,"1135xx",1,1,"solo",26.55,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
254,"0","3","male",30,1,0,"A/5. 3336",16.1,"U","S","P3Male","Lobb","Mr",2,"2Lobb",NA,"A/5. 33xx",2,2,"duo",8.05,7.75,"[ 7.92, 10.52)",25.770207736175,"No",0,0,"other","No"
255,"0","3","female",41,0,2,"370129",20.2125,"U","S","P3Female","Rosblom","Mrs",3,"3Rosblom",NA,"3701xx",3,3,"group",6.7375,7.75,"[ 3.17,  7.28)",30.9142593465387,"No",1,0,"other","Yes"
256,"1","3","female",29,0,2,"2650",15.2458,"U","C","P3Female","Touma","Mrs",3,"3Touma",NA,"26xx",3,3,"group",5.08193333333333,7.75,"[ 3.17,  7.28)",28.9383737431165,"No",2,1,"survivors in group","Yes"
257,"1","1","female",43.2961651834835,0,0,"PC 17585",79.2,"U","C","P1Female","Thorne","Mrs",1,"1Thorne",NA,"PC 175xx",2,2,"duo",39.6,30,"[26.39,128.08]",43.2961651834835,"No",1,1,"survivors in group","Yes"
258,"1","1","female",30,0,0,"110152",86.5,"B","S","P1Female","Cherry","Miss",1,"1Cherry",NA,"1101xx",3,3,"group",28.8333333333333,30,"[26.39,128.08]",29.926380112824,"No",0,3,"survivors in group","Yes"
259,"1","1","female",35,0,0,"PC 17755",512.3292,"U","C","P1Female","Ward","Miss",1,"1Ward",NA,"PC 177xx",4,4,"group",128.0823,30,"[26.39,128.08]",27.9504945094019,"No",1,3,"survivors in group","Yes"
260,"1","2","female",50,0,1,"230433",26,"U","S","P2Female","Parrish","Mrs",2,"2Parrish",NA,"2304xx",2,2,"duo",13,12.35,"[10.52, 26.39)",34.9889081163211,"No",0,2,"survivors in group","Yes"
261,"0","3","male",34.7540258173294,0,0,"384461",7.75,"U","Q","P3Male","Smith","Mr",1,"1Smith",NA,"3844xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",34.7540258173294,"No",0,0,"other","Yes"
262,"1","3","male",3,4,2,"347077",31.3875,"U","S","P3Male","Asplund","Master",7,"7Asplund",NA,"3470xx",7,7,"large group",4.48392857142857,7.75,"[ 3.17,  7.28)",3.00978957341055,"No",3,3,"survivors in group","No"
263,"0",NA,"male",52,1,1,"110413",79.65,"E","S",NA,"Taussig","Mr",3,"3Taussig",NA,"1104xx",3,3,"group",26.55,28.875,"[26.39,128.08]",NA,"No",0,2,"survivors in group","No"
264,"0",NA,"male",40,0,0,"112059",0,"B","S",NA,"Harrison","Mr",1,"1Harrison",NA,"1120xx",1,1,"solo",28.875,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
265,"0","3","female",24.4443208710542,0,0,"382649",7.75,"U","Q","P3Female","Henry","Miss",1,"1Henry",NA,"3826xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",0,0,"other","Yes"
266,"0","2","male",36,0,0,"C.A. 17248",10.5,"U","S","P2Male","Reeves","Mr",1,"1Reeves",NA,"C.A. 172xx",1,1,"solo",10.5,12.35,"[ 7.92, 10.52)",33.313566710812,"No",0,0,"other","Yes"
267,"0","3","male",16,4,1,"3101295",39.6875,"U","S","P3Male","Panula","Mr",6,"6Panula",NA,"31012xx",7,7,"large group",5.66964285714286,7.75,"[ 3.17,  7.28)",23.4292391156172,"No",1,0,"other","No"
268,"1","3","male",25,1,0,"347083",7.775,"U","S","P3Male","Persson","Mr",2,"2Persson",2,"3470xx",1,2,"duo",7.775,7.75,"[ 7.28,  7.92)",25.770207736175,"No",0,1,"other","No"
269,"1","1","female",58,0,1,"PC 17582",153.4625,"C","S","P1Female","Graham","Mrs",2,"2Graham",NA,"PC 175xx",3,3,"group",51.1541666666667,30,"[26.39,128.08]",44.6634909024159,"No",0,2,"survivors in group","Yes"
270,"1","1","female",35,0,0,"PC 17760",135.6333,"C","S","P1Female","Bissette","Miss",1,"1Bissette",NA,"PC 177xx",4,4,"group",33.908325,30,"[26.39,128.08]",29.926380112824,"No",1,2,"survivors in group","Yes"
271,"0",NA,"male",NA,0,0,"113798",31,"U","S",NA,"Cairns","Mr",1,"1Cairns",NA,"1137xx",2,2,"duo",15.5,28.875,"[10.52, 26.39)",NA,"No",0,1,"survivors in group","Yes"
272,"1","3","male",25,0,0,"LINE",0,"U","S","P3Male","Tornquist","Mr",1,"1Tornquist",NA,"LIxx",4,4,"group",7.75,7.75,"[ 7.28,  7.92)",26.4605279624181,"No",0,1,"survivors in group","Yes"
273,"1","2","female",41,0,1,"250644",19.5,"U","S","P2Female","Mellinger","Mrs",2,"2Mellinger",NA,"2506xx",2,2,"duo",9.75,12.35,"[ 7.92, 10.52)",34.9889081163211,"No",0,2,"survivors in group","Yes"
274,"0",NA,"male",37,0,1,"PC 17596",29.7,"C","C",NA,"Natsch","Mr",2,"2Natsch",NA,"PC 175xx",1,2,"duo",29.7,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
275,"1","3","female",24.4443208710542,0,0,"370375",7.75,"U","Q","P3Female","Healy","Miss",1,"1Healy",NA,"3703xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",0,1,"other","Yes"
276,"1","1","female",63,1,0,"13502",77.9583,"D","S","P1Female","Andrews","Miss",2,"2Andrews",NA,"135xx",3,3,"group",25.9861,30,"[10.52, 26.39)",28.6011744612871,"No",0,3,"survivors in group","No"
277,"0","3","female",45,0,0,"347073",7.75,"U","S","P3Female","Lindblom","Miss",1,"1Lindblom",NA,"3470xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",19.5377728792442,"No",0,0,"other","Yes"
278,"0","2","male",29.9266168477108,0,0,"239853",0,"U","S","P2Male","Parkes","Mr",1,"1Parkes",NA,"2398xx",3,3,"group",12.35,12.35,"[10.52, 26.39)",29.9266168477108,"No",0,0,"other","Yes"
279,"0","3","male",7,4,1,"382652",29.125,"U","Q","P3Male","Rice","Master",6,"6Rice",NA,"3826xx",6,6,"large group",4.85416666666667,7.75,"[ 3.17,  7.28)",7.89001202441654,"No",1,0,"other","No"
280,"1","3","female",35,1,1,"C.A. 2673",20.25,"U","S","P3Female","Abbott","Mrs",3,"3Abbott",NA,"C.A. 26xx",3,3,"group",6.75,7.75,"[ 3.17,  7.28)",29.5627281541978,"No",1,1,"survivors in group","No"
281,"0","3","male",65,0,0,"336439",7.75,"U","Q","P3Male","Duane","Mr",1,"1Duane",NA,"3364xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",34.7540258173294,"No",0,0,"other","Yes"
282,"0","3","male",28,0,0,"347464",7.8542,"U","S","P3Male","Olsson","Mr",1,"1Olsson",NA,"3474xx",1,1,"solo",7.8542,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
283,"0","3","male",16,0,0,"345778",9.5,"U","S","P3Male","de Pelsmaeker","Mr",1,"1de Pelsmaeker",NA,"3457xx",1,1,"solo",9.5,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
284,"1","3","male",19,0,0,"A/5. 10482",8.05,"U","S","P3Male","Dorking","Mr",1,"1Dorking",NA,"A/5. 104xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,1,"other","Yes"
285,"0",NA,"male",NA,0,0,"113056",26,"A","S",NA,"Smith","Mr",1,"1Smith",NA,"1130xx",1,1,"solo",26,28.875,"[10.52, 26.39)",NA,"No",0,0,"other","Yes"
286,"0","3","male",33,0,0,"349239",8.6625,"U","C","P3Male","Stankovic","Mr",1,"1Stankovic",NA,"3492xx",1,1,"solo",8.6625,7.75,"[ 7.92, 10.52)",27.8715922220972,"No",0,0,"other","Yes"
287,"1","3","male",30,0,0,"345774",9.5,"U","S","P3Male","de Mulder","Mr",1,"1de Mulder",NA,"3457xx",1,1,"solo",9.5,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,1,"other","Yes"
288,"0","3","male",22,0,0,"349206",7.8958,"U","S","P3Male","Naidenoff","Mr",1,"1Naidenoff",NA,"3492xx",1,1,"solo",7.8958,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
289,"1","2","male",42,0,0,"237798",13,"U","S","P2Male","Hosono","Mr",1,"1Hosono",NA,"2377xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,1,"other","Yes"
290,"1","3","female",22,0,0,"370373",7.75,"U","Q","P3Female","Connolly","Miss",1,"1Connolly",NA,"3703xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",0,1,"other","Yes"
291,"1","1","female",26,0,0,"19877",78.85,"U","S","P1Female","Barber","Miss",1,"1Barber",NA,"198xx",3,3,"group",26.2833333333333,30,"[10.52, 26.39)",29.926380112824,"No",1,1,"survivors in group","Yes"
292,"1","1","female",19,1,0,"11967",91.0792,"B","C","P1Female","Bishop","Mrs",2,"2Bishop",NA,"119xx",2,2,"duo",45.5396,30,"[26.39,128.08]",41.9709595319465,"No",0,2,"survivors in group","No"
293,"0","2","male",36,0,0,"SC/Paris 2163",12.875,"D","C","P2Male","Levy","Mr",1,"1Levy",NA,"SC/Paris 21xx",1,1,"solo",12.875,12.35,"[10.52, 26.39)",31.3376811073898,"No",0,0,"other","Yes"
294,"0","3","female",24,0,0,"349236",8.85,"U","S","P3Female","Haas","Miss",1,"1Haas",NA,"3492xx",1,1,"solo",8.85,7.75,"[ 7.92, 10.52)",19.5377728792442,"No",0,0,"other","Yes"
295,"0","3","male",24,0,0,"349233",7.8958,"U","S","P3Male","Mineff","Mr",1,"1Mineff",NA,"3492xx",1,1,"solo",7.8958,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
296,"0",NA,"male",NA,0,0,"PC 17612",27.7208,"U","C",NA,"Lewy","Mr",1,"1Lewy",NA,"PC 176xx",1,1,"solo",27.7208,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
297,"0","3","male",23.5,0,0,"2693",7.2292,"U","C","P3Male","Hanna","Mr",1,"1Hanna",NA,"26xx",1,1,"solo",7.2292,7.75,"[ 3.17,  7.28)",27.8715922220972,"No",0,0,"other","Yes"
298,"0","1","female",2,1,2,"113781",151.55,"C","S","P1Female","Allison","Miss",4,"4Allison",NA,"1137xx",6,6,"large group",25.2583333333333,30,"[10.52, 26.39)",30.8970337614379,"Yes",2,2,"survivors in group","No"
299,"1",NA,"male",NA,0,0,"19988",30.5,"C","S",NA,"Saalfeld","Mr",1,"1Saalfeld",NA,"199xx",1,1,"solo",30.5,28.875,"[26.39,128.08]",NA,"No",0,1,"other","Yes"
300,"1","1","female",50,0,1,"PC 17558",247.5208,"B","C","P1Female","Baxter","Mrs",2,"2Baxter",NA,"PC 175xx",3,3,"group",82.5069333333333,30,"[26.39,128.08]",42.6876052989937,"No",1,1,"survivors in group","Yes"
301,"1","3","female",24.4443208710542,0,0,"9234",7.75,"U","Q","P3Female","Kelly","Miss",1,"1Kelly",NA,"92xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",0,1,"other","Yes"
302,"1","3","male",28.7166646511542,2,0,"367226",23.25,"U","Q","P3Male","McCoy","Mr",3,"3McCoy",NA,"3672xx",3,3,"group",7.75,7.75,"[ 7.28,  7.92)",28.7166646511542,"No",1,2,"survivors in group","No"
303,"0","3","male",19,0,0,"LINE",0,"U","S","P3Male","Johnson","Mr",2,"1Johnson",NA,"LIxx",4,4,"group",7.75,7.75,"[ 7.28,  7.92)",26.4605279624181,"No",0,1,"survivors in group","Yes"
304,"1","2","female",27.9104097563468,0,0,"226593",12.35,"E","Q","P2Female","Keane","Miss",1,"1Keane",NA,"2265xx",1,1,"solo",12.35,12.35,"[10.52, 26.39)",27.9104097563468,"No",0,1,"other","Yes"
305,"0","3","male",29.8474778255194,0,0,"A/5 2466",8.05,"U","S","P3Male","Williams","Mr",1,"1Williams",NA,"A/5 24xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
306,"1",NA,"male",0.92,1,2,"113781",151.55,"C","S",NA,"Allison","Master",4,"4Allison",NA,"1137xx",6,6,"large group",25.2583333333333,28.875,"[10.52, 26.39)",NA,"No",2,2,"survivors in group","No"
307,"1","1","female",27.9504945094019,0,0,"17421",110.8833,"U","C","P1Female","Fleming","Miss",1,"1Fleming",NA,"174xx",4,4,"group",27.720825,30,"[26.39,128.08]",27.9504945094019,"No",0,3,"survivors in group","Yes"
308,"1","1","female",17,1,0,"PC 17758",108.9,"C","C","P1Female","Penasco y Castellana","Mrs",2,"2Penasco y Castellana",NA,"PC 177xx",3,3,"group",36.3,30,"[26.39,128.08]",41.3360741066527,"No",1,1,"survivors in group","No"
309,"0","2","male",30,1,0,"P/PP 3381",24,"U","C","P2Male","Abelson","Mr",2,"2Abelson",NA,"P/PP 33xx",2,2,"duo",12,12.35,"[10.52, 26.39)",27.2604110180454,"No",0,1,"survivors in group","No"
310,"1","1","female",30,0,0,"PC 17485",56.9292,"E","C","P1Female","Francatelli","Miss",1,"1Francatelli",NA,"PC 174xx",2,2,"duo",28.4646,30,"[26.39,128.08]",28.5853799346957,"No",0,2,"survivors in group","Yes"
311,"1","1","female",24,0,0,"11767",83.1583,"C","C","P1Female","Hays","Miss",1,"1Hays",NA,"117xx",3,3,"group",27.7194333333333,30,"[26.39,128.08]",27.9504945094019,"No",1,2,"survivors in group","Yes"
312,"1","1","female",18,2,2,"PC 17608",262.375,"B","C","P1Female","Ryerson","Miss",5,"5Ryerson",NA,"PC 176xx",7,7,"large group",37.4821428571429,30,"[26.39,128.08]",27.5959425064788,"No",5,2,"survivors in group","No"
313,"0","2","female",26,1,1,"250651",26,"U","S","P2Female","Lahtinen","Mrs",3,"3Lahtinen",NA,"2506xx",2,3,"group",13,12.35,"[10.52, 26.39)",33.0288170394904,"No",1,0,"other","No"
314,"0","3","male",28,0,0,"349243",7.8958,"U","S","P3Male","Hendekovic","Mr",1,"1Hendekovic",NA,"3492xx",1,1,"solo",7.8958,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
315,"0","2","male",43,1,1,"F.C.C. 13529",26.25,"U","S","P2Male","Hart","Mr",3,"3Hart",NA,"F.C.C. 135xx",3,3,"group",8.75,12.35,"[ 7.92, 10.52)",28.6277367369778,"No",0,2,"survivors in group","No"
316,"1","3","female",26,0,0,"347470",7.8542,"U","S","P3Female","Nilsson","Miss",1,"1Nilsson",NA,"3474xx",1,1,"solo",7.8542,7.75,"[ 7.28,  7.92)",19.5377728792442,"No",0,1,"other","Yes"
317,"1","2","female",24,1,0,"244367",26,"U","S","P2Female","Kantor","Mrs",2,"2Kantor",NA,"2443xx",2,2,"duo",13,12.35,"[10.52, 26.39)",33.6373769239802,"No",0,1,"survivors in group","No"
318,"0","2","male",54,0,0,"29011",14,"U","S","P2Male","Moraweck","Rare Title",1,"1Moraweck",NA,"290xx",1,1,"solo",14,12.35,"[10.52, 26.39)",41.4217176393667,"No",0,0,"other","Yes"
319,"1","1","female",31,0,2,"36928",164.8667,"C","S","P1Female","Wick","Miss",3,"3Wick",NA,"369xx",4,4,"group",41.216675,30,"[26.39,128.08]",29.9790311944321,"No",2,2,"survivors in group","Yes"
320,"1","1","female",40,1,1,"16966",134.5,"E","C","P1Female","Spedden","Mrs",3,"3Spedden",NA,"169xx",5,5,"large group",26.9,30,"[26.39,128.08]",43.6056078659995,"No",3,2,"survivors in group","No"
321,"0","3","male",22,0,0,"A/5 21172",7.25,"U","S","P3Male","Dennis","Mr",2,"1Dennis",NA,"A/5 211xx",1,2,"duo",7.25,7.75,"[ 3.17,  7.28)",27.0954133877119,"No",0,0,"other","Yes"
322,"0","3","male",27,0,0,"349219",7.8958,"U","S","P3Male","Danoff","Mr",1,"1Danoff",NA,"3492xx",1,1,"solo",7.8958,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
323,"1","2","female",30,0,0,"234818",12.35,"U","Q","P2Female","Slayter","Miss",1,"1Slayter",NA,"2348xx",1,1,"solo",12.35,12.35,"[10.52, 26.39)",27.9104097563468,"No",0,1,"other","Yes"
324,"1","2","female",22,1,1,"248738",29,"U","S","P2Female","Caldwell","Mrs",3,"3Caldwell",NA,"2487xx",3,3,"group",9.66666666666667,12.35,"[ 7.92, 10.52)",33.0288170394904,"No",1,2,"survivors in group","No"
325,"0","3","male",18.1547420502734,8,2,"CA. 2343",69.55,"U","S","P3Male","Sage","Mr",11,"11Sage",NA,"CA. 23xx",11,11,"large group",6.32272727272727,7.75,"[ 3.17,  7.28)",18.1547420502734,"No",4,0,"other","No"
326,"1","1","female",36,0,0,"PC 17760",135.6333,"C","C","P1Female","Young","Miss",1,"1Young",NA,"PC 177xx",4,4,"group",33.908325,30,"[26.39,128.08]",27.9504945094019,"No",1,2,"survivors in group","Yes"
327,"0","3","male",61,0,0,"345364",6.2375,"U","S","P3Male","Nysveen","Mr",1,"1Nysveen",NA,"3453xx",1,1,"solo",6.2375,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,0,"other","Yes"
328,"1","2","female",36,0,0,"28551",13,"D","S","P2Female","Ball","Mrs",1,"1Ball",NA,"285xx",1,1,"solo",13,12.35,"[10.52, 26.39)",37.7146470133246,"No",0,1,"other","Yes"
329,"1","3","female",31,1,1,"363291",20.525,"U","S","P3Female","Goldsmith","Mrs",3,"3Goldsmith",NA,"3632xx",3,3,"group",6.84166666666667,7.75,"[ 3.17,  7.28)",29.5627281541978,"No",0,2,"survivors in group","No"
330,"1","1","female",16,0,1,"111361",57.9792,"B","C","P1Female","Hippach","Miss",2,"2Hippach",NA,"1113xx",2,2,"duo",28.9896,30,"[26.39,128.08]",28.6117054754997,"No",0,2,"survivors in group","Yes"
331,"1","3","female",18.406959704879,2,0,"367226",23.25,"U","Q","P3Female","McCoy","Miss",3,"3McCoy",NA,"3672xx",3,3,"group",7.75,7.75,"[ 7.28,  7.92)",18.406959704879,"No",1,2,"survivors in group","No"
332,"0",NA,"male",45.5,0,0,"113043",28.5,"C","S",NA,"Partner","Mr",1,"1Partner",NA,"1130xx",1,1,"solo",28.5,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
333,"0",NA,"male",38,0,1,"PC 17582",153.4625,"C","S",NA,"Graham","Mr",2,"2Graham",NA,"PC 175xx",3,3,"group",51.1541666666667,28.875,"[26.39,128.08]",NA,"No",0,2,"survivors in group","Yes"
334,"0","3","male",16,2,0,"345764",18,"U","S","P3Male","Vander Planke","Mr",3,"3Vander Planke",3,"3457xx",2,3,"group",9,7.75,"[ 7.92, 10.52)",23.8101166593442,"No",0,0,"other","No"
335,"1","1","female",43.9468451353687,1,0,"PC 17611",133.65,"U","S","P1Female","Frauenthal","Mrs",2,"2Frauenthal",NA,"PC 176xx",2,2,"duo",66.825,30,"[26.39,128.08]",43.9468451353687,"No",0,2,"survivors in group","No"
336,"0","3","male",29.8474778255194,0,0,"349225",7.8958,"U","S","P3Male","Denkoff","Mr",1,"1Denkoff",NA,"3492xx",1,1,"solo",7.8958,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
337,"0",NA,"male",29,1,0,"113776",66.6,"C","S",NA,"Pears","Mr",2,"2Pears",NA,"1137xx",2,2,"duo",33.3,28.875,"[26.39,128.08]",NA,"No",0,1,"survivors in group","No"
338,"1","1","female",41,0,0,"16966",134.5,"E","C","P1Female","Burns","Miss",1,"1Burns",NA,"169xx",5,5,"large group",26.9,30,"[26.39,128.08]",30.1937027279447,"No",3,2,"survivors in group","Yes"
339,"1","3","male",45,0,0,"7598",8.05,"U","S","P3Male","Dahl","Mr",1,"1Dahl",NA,"75xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,1,"other","Yes"
340,"0",NA,"male",45,0,0,"113784",35.5,"T","S",NA,"Blackwell","Mr",1,"1Blackwell",NA,"1137xx",1,1,"solo",35.5,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
341,"1","2","male",2,1,1,"230080",26,"F","S","P2Male","Navratil","Master",3,"3Navratil",NA,"2300xx",3,3,"group",8.66666666666667,12.35,"[ 7.92, 10.52)",8.18196165396719,"Yes",0,2,"survivors in group","No"
342,"1","1","female",24,3,2,"19950",263,"C","S","P1Female","Fortune","Miss",6,"6Fortune",NA,"199xx",6,6,"large group",43.8333333333333,30,"[26.39,128.08]",28.246622458364,"No",2,2,"survivors in group","No"
343,"0","2","male",28,0,0,"248740",13,"U","S","P2Male","Collander","Mr",1,"1Collander",NA,"2487xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
344,"0","2","male",25,0,0,"244361",13,"U","S","P2Male","Sedgwick","Mr",1,"1Sedgwick",NA,"2443xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
345,"0","2","male",36,0,0,"229236",13,"U","S","P2Male","Fox","Mr",1,"1Fox",NA,"2292xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
346,"1","2","female",24,0,0,"248733",13,"F","S","P2Female","Brown","Miss",1,"1Brown",NA,"2487xx",1,1,"solo",13,12.35,"[10.52, 26.39)",23.0038617645368,"No",0,1,"other","Yes"
347,"1","2","female",40,0,0,"31418",13,"U","S","P2Female","Smith","Miss",1,"1Smith",NA,"314xx",1,1,"solo",13,12.35,"[10.52, 26.39)",23.0038617645368,"No",0,1,"other","Yes"
348,"1","3","female",30.1712880386875,1,0,"386525",16.1,"U","S","P3Female","Davison","Mrs",2,"2Davison",NA,"3865xx",2,2,"duo",8.05,7.75,"[ 7.92, 10.52)",30.1712880386875,"No",1,1,"survivors in group","No"
349,"1","3","male",3,1,1,"C.A. 37671",15.9,"U","S","P3Male","Coutts","Master",3,"3Coutts",NA,"C.A. 376xx",3,3,"group",5.3,7.75,"[ 3.17,  7.28)",4.71587276867457,"No",1,2,"survivors in group","No"
350,"0","3","male",42,0,0,"315088",8.6625,"U","S","P3Male","Dimic","Mr",1,"1Dimic",NA,"3150xx",1,1,"solo",8.6625,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
351,"0","3","male",23,0,0,"7267",9.225,"U","S","P3Male","Odahl","Mr",1,"1Odahl",NA,"72xx",1,1,"solo",9.225,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
352,"0",NA,"male",NA,0,0,"113510",35,"C","S",NA,"Williams","Mr",1,"1Williams",NA,"1135xx",1,1,"solo",35,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
353,"0","3","male",15,1,1,"2695",7.2292,"U","C","P3Male","Elias","Mr",3,"3Elias",NA,"26xx",1,3,"group",7.2292,7.75,"[ 3.17,  7.28)",23.185762248263,"No",0,0,"other","No"
354,"0","3","male",25,1,0,"349237",17.8,"U","S","P3Male","Arnold","Mr",2,"2Arnold",NA,"3492xx",2,2,"duo",8.9,7.75,"[ 7.92, 10.52)",25.770207736175,"No",0,0,"other","No"
355,"0","3","male",27.8715922220972,0,0,"2647",7.225,"U","C","P3Male","Yousif","Mr",1,"1Yousif",NA,"26xx",1,1,"solo",7.225,7.75,"[ 3.17,  7.28)",27.8715922220972,"No",0,0,"other","Yes"
